ID	Value
TMED923	ரிலையன்ஸ்\N_NN டிஜிட்டல்\N_NN ஸ்டோர்ஸிற்கு\N_NN வருகை\N_NN தந்த\JJ பாலிவுட்\RD_RDF பிரமுகர்கள்\N_NN வருமாறு\V_VM_VNF :\RD_PUNC தீபிகா\N_NNP படுகோன்\N_NNP ,\RD_RDF டயானா\N_NNP பெண்ட்டி\N_NN ,\RD_RDF தினேஷ்\N_NNP விஜயன்,\N_NNP மற்றும்\CC_CCD காக்டெய்ல்\N_NN இயக்குனர்\N_NN ஹோமி\N_NNP அடஜானியா\N_NNP
TMED924	ரிலையன்ஸ்\N_NN டிஜிட்டல்\N_NN ஸ்டோரில்\RD_RDF தீபிகா\N_NNP
TMED925	சல்மான்கானின்\N_NNP ஏக்\N_NN த\N_NN டைகர்\N_NN விரைவில்\RB வெளியாகிறது\V_VM .\RD_PUNC
TMED926	சல்மான்கான்\N_NNP எந்தப்\DM_DMQ படம்\N_NN நடித்தாலும்\V_VM_VNF 100\QT_QTC கோடி\N_NN கலெக்ட்\RD_RDF செய்து\V_VM_VNF கொடுப்பது\V_VM_VNG என்று\CC_CCS_UT இந்திப்பட\JJ ரசிகர்கள்\N_NN சபதம்\N_NN செய்திருக்கிறார்கள்\V_VAUX .\RD_PUNC
TMED927	இதில்\PR_PRP முன்னாள்\N_NST காதலி\N_NN கத்ரினாவுடன்\N_NNP ஜோடி\N_NN சேர்ந்திருக்கிறார்\V_VAUX .\RD_PUNC
TMED928	சட்டையை\N_NN கழட்டுறார்\V_VM_VF ,\RD_PUNC பாடியை\N_NN காட்றார்\V_VM_VNF என்று\CC_CCS_UT என்ன\PR_PRQ வேண்டுமானாலும்\V_VM_VNF சொல்லட்டும்\V_VM_VF இந்தியைப்\N_NN பொறுத்த\V_VM_VNF வரை\PSP மாஸ்\N_NN ஹீரோ\RD_RDF சல்மான்கான்\N_NNP தான்\RP_RPD
TMED929	அடுத்தடுத்தப்\N_NN படத்தை\N_NN அசராமல்\V_VM_VNF சிக்ஸருக்கு\RD_RDF தூக்கும்\V_VM_VNF இவரின்\PR_PRP புதிய\JJ படம்\N_NN ஏக்\N_NN தா\N_NN டைகர்\N_NN .\RD_PUNC
TMED93	அதை\PR_PRP அடுப்பிலே\N_NN வைச்சுப்பாரு\V_VM_VF !\RD_PUNC `\RD_PUNC `\RD_PUNC என்றது\V_VM_VF .\RD_PUNC காகம்\N_NN சொன்ன\JJ மாதிரி\N_NN செய்தாங்க\V_VM_VF .\RD_PUNC அடுப்பு\N_NN எரிஞ்சது\V_VM_VF .\RD_PUNC பாட்டிக்கு\N_NN சந்தோஷம்\V_VM_VF !\RD_PUNC
TMED930	காஸ்ட்லி\RD_RDF கார்\RD_RDF வைத்திருப்பது\V_VM_VNG மாதிரி\N_NN 100\QT_QTC கோடி\N_NN வசூல்\N_NN லிஸ்டில்\RD_RDF இடம்\N_NN பிடிப்பதும்\V_VM_VNG ஹீரோக்களுக்கு\RD_RDF புது\JJ கௌரவமாகியிருக்கிறது\V_VAUX .\RD_PUNC
TMED931	அதாவது\CC_CCS 100\QT_QTC கோடிக்கு\N_NN மேல்\N_NST உங்கள்\PR_PRP படம்\N_NN வசூலித்தால்\V_VM_VNF அது\PR_PRP ஒரு\JJ கெத்\RD_RDF .\RD_PUNC இப்போதைக்கு\N_NN பாலிவுட்டின்\RD_RDF 6\QT_QTC ஹீரோக்களுக்கு\RD_RDF தான்\RP_RPD அந்த\DM_DMD கௌரவம்\N_NN உள்ளது\V_VM .\RD_PUNC
TMED932	மூன்றாவது\QT_QTO முறையாக\RB தூம்\N_NN 3\QT_QTC படத்தின்\N_NN படப்பிடிப்பு\N_NN அமீர்கானால்\N_NNP தள்ளிப்\V_VM_VNF போயிருக்கிறது\V_VAUX .\RD_PUNC
TMED933	தல்லாஸ்\N_NN படத்தில்\N_NN பிஸியாக\RD_RDF இருந்ததால்\V_VM_VNF தூம்\N_NN 3-யின்\RD_RDF படப்பிடிப்பு\N_NN முதலில்\QT_QTO தள்ளிப்\V_VM_VNF போனது\V_VM_VF .\RD_PUNC அடுத்து\N_NN சத்யமேவ\N_NN ஜெயதே\N_NN .\RD_PUNC
TMED934	இரண்டுமே\QT_QTO ஏற்றுக்கொள்ளக்\V_VM_VNF கூடிய\JJ விஷயங்கள்\N_NN .\RD_PUNC இந்த\N_NN முறை\N_NN அமீர்கானின்\N_NNP முடி\N_NN இந்த\DM_DMD 200\QT_QTC கோடி\N_NN பட்ஜெட்\RD_RDF படத்தை\N_NN முடக்கியிருக்கிறது\V_VAUX .\RD_PUNC
TMED935	உலகில்\N_NN வேறு\JJ பெண்களே\N_NN இல்லை\V_VM ?\RD_PUNC செக்சியான\RD_RDF பெண்\N_NN ,\RD_PUNC செக்ஸியான\RD_RDF உதடு\N_NN என்று\CC_CCS_UT எப்போது\PR_PRQ வாக்கெடுப்பு\N_NN நடத்தினாலும்\JJ ஒரே\JJ ஒருவரே\QT_QTO அடுத்தடுத்து\N_NN ஜெயிக்கிறார்கள்\V_VM_VF .\RD_PUNC
TMED936	செக்ஸியான\RD_RDF உதடுக்கு\N_NN எப்போது\PR_PRQ பார்த்தாலும்\V_VM_VNF ஏஞ்சலினா\N_NN ஜோலிதான்\N_NN .\RD_PUNC அதை\PR_PRP விட்டால்\V_VM_VNF கத்ரினா\N_NNP .\RD_PUNC
TMED937	ஆர்ப்பாட்டமாக\RB வெளிவந்த\JJ ரவுடி\N_NN ரத்தோரையே\N_NN ஓரம்\N_NN கட்டியிருக்கிறது\V_VAUX தேரே\N_NN மேரே\N_NN கஹானி\N_NN .\RD_PUNC நாம்\PR_PRP சொல்வது\V_VM_VNG வெளிநாடுகளில்\N_NN .\RD_PUNC
TMED938	பெரிய\JJ படம்\N_NN ஒன்று\QT_QTC வெளியாகும்\V_VM_VNF போது\PSP அத்துடன்\PR_PRP வெளியாகவிருக்கும்\V_VM_VNF படத்தின்\N_NN ட்ரெய்லரை\RD_RDF இணைத்து\V_VM_VNF வெளியிடுவது\V_VM_VNG பாலிவுட்டில்\RD_RDF வழக்கம்\N_NN
TMED939	சில\QT_QTF நேரங்களில்\N_NN இரண்டு\QT_QTC படங்களின்\N_NN ட்ரெய்லர்\RD_RDF கூட\PSP வெளியிடப்படும்\V_VM_VF .\RD_PUNC
TMED94	`\RD_PUNC `\RD_PUNC ஆஹா\RP_INJ !\RD_PUNC திருட்டுத்தனத்தை\N_NN விட்டுட்டு\V_VM_VNF உழைச்சுப்\V_VM_VNF பிழைக்க\V_VM_VINF உனக்கு\PR_PRP ஆசை\N_NN வந்திருக்கு\V_VAUX
TMED940	வான்டட்\N_NN படத்தில்\N_NN நடித்த\V_VM_VNF போதே\PSP பாலிவுட்டின்\RD_RDF ஒட்டு\N_NN மொத்தப்\N_NN பாராட்டைப்\N_NN பெற்றார்\V_VM_VF பிரகாஷ்ராஜ்\N_NNP .\RD_PUNC
TMED941	உடனே\PR_PRP தனது\PR_PRP தபர்ட\N_NN 2வில்\QT_QTO நடிக்க\V_VM_VINF பிரகாஷ்ராஜ்\N_NNP ஒப்பந்தம்\N_NN செய்தார்\V_VM_VF சல்மான்கான்\N_NNP .\RD_PUNC இவர்\PR_PRP தான்\RP_RPD தபாங்\N_NN 2வில்\QT_QTO மெயின்\RD_RDF வில்லன்\N_NN .\RD_PUNC
TMED942	ப்ளூ\RD_RDF ஃபிலிமில்\RD_RDF நடித்து\V_VM_VNF வந்த\V_VM_VNF சன்னி\N_NNP லியோனை\N_NNP ஜிஸம்\N_NN 2\QT_QTC படத்துக்காக\RB பாலிவுட்டுக்கு\RD_RDF அழைத்து\V_VM_VNF வந்தனர்\V_VM_VF .\RD_PUNC
TMED943	இவர்\PR_PRP ஏதோ\RP_RPD தென்னாப்பிரிக்காவுக்கு\N_NNP சுதந்திரம்\N_NN வாங்கித்\V_VM_VNF தந்தவர்\V_VM_VNF போல்\PSP இந்தி\N_NN ஊடகங்களால்\N_NN கொண்டாடப்பட்டார்\V_VM_VF .\RD_PUNC
TMED944	அவர்\PR_PRP செல்லும்\JJ இடம்\N_NN எல்லாம்\N_NN பாடிகாட்\RD_RDF போல்\PSP இந்தி\N_NN நடிகர்கள்\N_NN சென்றனர்\V_VM_VF .\RD_PUNC
TMED945	ஃபரா\N_NNP கான்\N_NNP ,\RD_PUNC ஷாருக்கான்\N_NNP இணைந்து\V_VM_VNF உருவாக்கிய\JJ இரு\QT_QTC படங்களும்\N_NN சூப்பர்ஹிட்\RD_RDF .\RD_PUNC
TMED946	அதன்\PR_PRP பிறகு\PSP இருவருக்கும்\QT_QTO ஏற்பட்ட\JJ லடாய்\N_NN காரணமாக\RB ஷாருக்கை\N_NNP தவிர்த்து\V_VM_VNF வேறு\JJ ஹீரோக்களை\RD_RDF நாடினார்\V_VM_VF ஃபரா\N_NNP கான்\N_NNP .\RD_PUNC
TMED947	இருவரும்\QT_QTO இனி\N_NN இணைய\JJ மாட்டார்கள்\V_VM_VNF என்று\CC_CCS_UT நம்பிக்\V_VM_VNF கொண்டிருந்த\V_VM_VNF வேளையில்\N_NN இதோ\PR_PRP மீண்டும்\RB ஒன்றாக\RB படம்\N_NN எடுக்கிறார்கள்\V_VM_VF .\RD_PUNC
TMED948	பிரபுதேவா\N_NNP இயக்கத்தில்\N_NN அக்சய்\N_NNP குமார்\N_NNP நடித்த\JJ ரவுடி\N_NN ரத்தோர்\N_NN உலக\JJ ஓட்டம்\N_NN ஓடுகிறது\V_VM_VF .\RD_PUNC
TMED949	அடுத்து\N_NN சல்மான்கான்\N_NNP நடிக்கும்\JJ படத்தை\N_NN பிரபுதேவா\N_NNP இயக்குகிறார்\V_VM_VF
TMED95	வெரிகுட்\RD_RDF !\RD_PUNC நான்\PR_PRP எப்பவும்\PR_PRQ முதல்\QT_QTC வடையைப்\N_NN பிள்ளையாருக்கு\N_NN வைப்பேன்\V_VM_VF .\RD_PUNC
TMED950	சல்மான்கான்\N_NNP தற்போது\N_NST பிஸியாக\RD_RDF இருப்பதால்\V_VM_VNF இடைப்பட்ட\JJ நேரத்தில்\N_NN வேறொரு\JJ படத்தை\N_NN இயக்க\V_VM_VINF பிரபுதேவா\N_NNP முடிவு\N_NN செய்திருக்கிறார்\V_VAUX .\RD_PUNC
TMED951	சமீபத்தில்\N_NN வந்த\JJ பொலிடிகல்\RD_RDF த்ரில்லரில்\N_NN ஷாங்காய்\N_NNP படத்துக்கு\N_NN முக்கிய\JJ இடம்\N_NN கிடைத்திருக்கிறது\V_VAUX .\RD_PUNC
TMED952	டீசன்டான\RD_RDF ஹானஸ்ட்\RD_RDF த்ரில்லர்\N_NN என்று\CC_CCS_UT விமர்சகர்கள்\N_NN இதனை\PR_PRP புகழ்கிறார்கள்\V_VM_VF .\RD_PUNC
TMED953	இதனை\PR_PRP இயக்கியவர்\N_NNV டிபங்கர்\N_NNP பானர்ஜி\N_NNP .\RD_PUNC
TMED954	நிறைய\JJ செக்ஸ்\RD_RDF ,\RD_PUNC கொஞ்சம்\QT_QTF த்ரில்\QT_QTF ...\RD_PUNC இது\PR_PRP தான்\RP_RPD மகேஷ்\N_NNP பட்\N_NNP படங்களின்\N_NN ஃபார்முலா\RD_RDF .\RD_PUNC முக்கால்வாசிப்\N_NN படங்கள்\N_NN ஹாலிவுட்டின்\RD_RDF அப்பட்ட\JJ காபியாக\RB இருக்கும்\V_VM .\RD_PUNC
TMED955	தாய்லாந்து\N_NNP ,\RD_PUNC கொரியா\N_NNP என்று\CC_CCS_UT காபியின்\N_NN திசைகள்\N_NN சமீபமாக\RB விரிவடைந்துள்ளன\V_VAUX .\RD_PUNC
TMED956	தனு\N_NN வெட்ஸ்\N_NN மனு\N_NN படத்தின்\N_NN இயக்குனர்\N_NN ஆனந்த்\N_NNP எல்\N_NNP ராய்\N_NNP தனது\PR_PRP அடுத்தப்\N_NN படமான\JJ ரான்ஜனாவுக்கு\N_NN தனுஷையும்\N_NNP ,\RD_PUNC சோனம்\N_NNP கபூரையும்\N_NNP ஒப்பந்தம்\N_NN செய்திருக்கிறார்\V_VAUX .\RD_PUNC
TMED957	இது\PR_PRP ஒரு\JJ ரொமான்டிக்\RD_RDF படம்\N_NN .\RD_PUNC இது\PR_PRP பற்றி\PSP மேலும்\CC_CCD சில\QT_QTF சுவாரஸியமான\JJ தகவல்கள்\N_NN தெரிய\V_VM_VINF வந்திருக்கிறது\V_VAUX .\RD_PUNC
TMED958	ஐபில்\RD_RDF கிரிக்கெட்\RD_RDF போட்டி\N_NN மும்பை\N_NNP வான்கடே\N_NN ஸ்டேடியத்தில்\RD_RDF நடந்த\V_VM_VNF போது\PSP அடையாள\JJ அட்டை\N_NN இல்லாமல்\V_VM_VNF மைதானத்தில்\N_NN நுழைந்த\JJ ஷாருக்கானை\N_NNP ஊழியர்கள்\N_NN தடுத்தனர்\V_VM_VF
TMED959	தனது\PR_PRP தவறை\N_NN உணராத\JJ ஷாருக்\N_NNP அவர்களுடன்\PR_PRP சண்டையிட்டார்\V_VM_VF .\RD_PUNC
TMED96	இனிமே\N_NN உனக்கு\PR_PRP தான்\RP_RPD `\RD_PUNC `\RD_PUNC என்றபடி,\N_NN வடையைத்\N_NN தூக்கிப்போட்டார்\V_VM_VF .\RD_PUNC
TMED960	2010ல்\QT_QTO கரண்\N_NNP ஜோஹர்\N_NNP தயாரிப்பில்\N_NN இம்ரான்\N_NNP கான்\N_NNP நடிப்பில்\N_NN புனித்\N_NN மல்ஹோத்ரா\N_NNP இயக்கிய\JJ ஐ\N_NN ஹேட்\N_NN லவ்\N_NN ஸ்டோரிப்\RD_RDF படம்\N_NN வெளியானது\V_VM_VF .\RD_PUNC
TMED961	இரண்டு\QT_QTC வருட\JJ இடைவெளியில்\N_NN அடுத்த\JJ ஸ்கிரிப்டை\RD_RDF தயார்\N_NN செய்திருக்கிறார்\V_VAUX புனித்\N_NNP மல்ஹோத்ரா\N_NNP .\RD_PUNC
TMED962	இந்த\DM_DMD முறையும்\N_NN அவரது\PR_PRF சாய்ஸ்\RD_RDF இம்ரான்\N_NNP கான்\N_NNP .\RD_PUNC
TMED963	தமிழில்\N_NN முன்னணி\N_NN நடிகர்கள்\N_NN ஒரு\JJ நேரத்தில்\N_NN ஒரு\JJ படம்\N_NN தான்\RP_RPD நடிக்கிறார்கள்\V_VM_VF .\RD_PUNC
TMED964	ரஜினி\N_NNP கோச்சடையான்\N_NN ,\RD_PUNC கமல்\N_NNP விஸ்வரூபம்\N_NN ,\RD_PUNC அஜீத்\N_NNP பில்லா\N_NN 2\QT_QTC ,\RD_PUNC சூர்யா\N_NNP மாற்றான்\N_NN ,\RD_PUNC விஜய்\N_NNP துப்பாக்கி\N_NN ,\RD_PUNC விக்ரம்\N_NNP தாண்டவம்\N_NN ...\RD_PUNC
TMED965	நீலப்\JJ படத்தில்\N_NN நடிப்பவர்\N_NNV சன்னி\N_NNP லியோன்\N_NNP .\RD_PUNC அவரை\PR_PRP தனது\PR_PRP ஜப்ஸம்\N_NN 2\QT_QTC படத்தில்\N_NN நடிக்க\V_VM_VINF பாலிவுட்டுக்கு\RD_RDF அழைத்து\V_VM_VNF வந்திருக்கிறார்\V_VAUX மகேஷ்\N_NNP பட்\N_NNP .\RD_PUNC
